-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/30/2015 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M
-13.0,34.375,2015,4,10,14.74
-13.0,35.0,2015,4,10,14.17
-13.0,35.625,2015,4,10,13.76
-13.0,36.25,2015,4,10,14.79
-13.0,36.875,2015,4,10,15.55
-12.5,32.5,2015,4,10,14.41
-12.5,33.125,2015,4,10,13.6
-12.5,33.75,2015,4,10,13.82
-12.5,34.375,2015,4,10,15.13
-12.5,35.0,2015,4,10,14.35
-12.5,35.625,2015,4,10,14.04
-12.5,36.25,2015,4,10,14.93
-12.5,36.875,2015,4,10,15.74
-12.0,32.5,2015,4,10,14.97
-12.0,33.125,2015,4,10,13.85
-12.0,33.75,2015,4,10,13.83
-12.0,34.375,2015,4,10,15.35
-12.0,35.0,2015,4,10,14.86
-12.0,35.625,2015,4,10,14.7
-12.0,36.25,2015,4,10,15.29
-12.0,36.875,2015,4,10,15.67
-11.5,32.5,2015,4,10,15.04
-11.5,33.125,2015,4,10,14.12
-11.5,33.75,2015,4,10,13.81
-11.5,34.375,2015,4,10,15.49
-11.5,35.0,2015,4,10,14.91
-11.5,35.625,2015,4,10,15.2
-11.5,36.25,2015,4,10,15.48
-11.5,36.875,2015,4,10,15.74
-11.0,32.5,2015,4,10,14.66
-11.0,33.125,2015,4,10,14.43
-11.0,33.75,2015,4,10,13.73
-11.0,34.375,2015,4,10,15.55
-11.0,35.0,2015,4,10,14.89
-11.0,35.625,2015,4,10,15.04
-11.0,36.25,2015,4,10,15.18
-11.0,36.875,2015,4,10,15.18
-10.5,32.5,2015,4,10,14.38
-10.5,33.125,2015,4,10,14.29
-10.5,33.75,2015,4,10,13.47
-10.5,34.375,2015,4,10,15.54
-10.5,35.0,2015,4,10,15.24
-10.5,35.625,2015,4,10,15.08
-10.5,36.25,2015,4,10,15.24
-10.5,36.875,2015,4,10,15.54
-10.0,32.5,2015,4,10,14.27
-10.0,33.125,2015,4,10,14.18
-10.0,33.75,2015,4,10,14.83
-10.0,34.375,2015,4,10,15.36
-10.0,35.0,2015,4,10,14.76
-10.0,35.625,2015,4,10,15.51
-10.0,36.25,2015,4,10,15.66
-10.0,36.875,2015,4,10,15.95
-9.5,32.5,2015,4,10,14.18
-9.5,33.125,2015,4,10,13.59
-9.5,33.75,2015,4,10,14.46
-9.5,34.375,2015,4,10,13.47
-9.5,35.0,2015,4,10,13.81
-9.5,35.625,2015,4,10,15.99
-9.5,36.25,2015,4,10,15.88
-9.5,36.875,2015,4,10,16.45
-9.0,32.5,2015,4,10,14.34
-9.0,33.125,2015,4,10,13.74
-9.0,33.75,2015,4,10,13.3
-9.0,34.375,2015,4,10,13.67
-9.0,35.0,2015,4,10,14.1
-9.0,35.625,2015,4,10,15.96
-9.0,36.25,2015,4,10,16.13
-9.0,36.875,2015,4,10,15.69
-17.0,32.5,2015,4,11,12.42
-17.0,33.125,2015,4,11,12.41
-17.0,33.75,2015,4,11,11.79
-17.0,34.375,2015,4,11,12.18
-17.0,35.0,2015,4,11,12.56
-17.0,35.625,2015,4,11,13.62
-17.0,36.25,2015,4,11,13.99
-17.0,36.875,2015,4,11,14.99
-16.5,32.5,2015,4,11,12.58
-16.5,33.125,2015,4,11,12.65
-16.5,33.75,2015,4,11,12.67
-16.5,34.375,2015,4,11,12.89
-16.5,35.0,2015,4,11,13.15
-16.5,35.625,2015,4,11,13.47
-16.5,36.25,2015,4,11,13.76
-16.5,36.875,2015,4,11,14.44
-16.0,32.5,2015,4,11,12.75
-16.0,33.125,2015,4,11,12.95
-16.0,33.75,2015,4,11,13.2
-16.0,34.375,2015,4,11,13.02
-16.0,35.0,2015,4,11,13.18
-16.0,35.625,2015,4,11,12.5
-16.0,36.25,2015,4,11,13.28
-16.0,36.875,2015,4,11,13.92
-15.5,32.5,2015,4,11,13.16
-15.5,33.125,2015,4,11,13.15
-15.5,33.75,2015,4,11,13.22
-15.5,34.375,2015,4,11,12.93
-15.5,35.0,2015,4,11,13.07
-15.5,35.625,2015,4,11,12.99
-15.5,36.25,2015,4,11,13.0
-15.5,36.875,2015,4,11,13.54
-15.0,32.5,2015,4,11,13.32
-15.0,33.125,2015,4,11,13.41
-15.0,33.75,2015,4,11,12.92
-15.0,34.375,2015,4,11,12.45
-15.0,35.0,2015,4,11,13.11
-15.0,35.625,2015,4,11,13.19
-15.0,36.25,2015,4,11,13.2
-15.0,36.875,2015,4,11,13.37
-14.5,32.5,2015,4,11,13.16
-14.5,33.125,2015,4,11,12.96
-14.5,33.75,2015,4,11,12.58
-14.5,34.375,2015,4,11,12.27
-14.5,35.0,2015,4,11,13.56
-14.5,35.625,2015,4,11,12.87
-14.5,36.25,2015,4,11,13.21
-14.5,36.875,2015,4,11,13.6
-14.0,32.5,2015,4,11,12.83
-14.0,33.125,2015,4,11,12.71
-14.0,33.75,2015,4,11,12.56
-14.0,34.375,2015,4,11,12.99
-14.0,35.0,2015,4,11,13.69
-14.0,35.625,2015,4,11,12.87
-14.0,36.25,2015,4,11,13.21
-14.0,36.875,2015,4,11,13.39
-13.5,32.5,2015,4,11,12.91
-13.5,33.125,2015,4,11,12.78
-13.5,33.75,2015,4,11,12.69
-13.5,34.375,2015,4,11,13.58
-13.5,35.0,2015,4,11,13.44
-13.5,35.625,2015,4,11,12.95
-13.5,36.25,2015,4,11,13.46
-13.5,36.875,2015,4,11,13.23
-13.0,32.5,2015,4,11,13.27
-13.0,33.125,2015,4,11,12.98
-13.0,33.75,2015,4,11,12.96
-13.0,34.375,2015,4,11,14.19
-13.0,35.0,2015,4,11,13.39
-13.0,35.625,2015,4,11,13.04
-13.0,36.25,2015,4,11,13.5
-13.0,36.875,2015,4,11,14.32
-12.5,32.5,2015,4,11,13.81
-12.5,33.125,2015,4,11,13.28
-12.5,33.75,2015,4,11,13.59
-12.5,34.375,2015,4,11,14.63
-12.5,35.0,2015,4,11,13.99
-12.5,35.625,2015,4,11,13.8
-12.5,36.25,2015,4,11,14.07
-12.5,36.875,2015,4,11,14.94
-12.0,32.5,2015,4,11,14.6
-12.0,33.125,2015,4,11,13.88
-12.0,33.75,2015,4,11,13.74
-12.0,34.375,2015,4,11,14.96
-12.0,35.0,2015,4,11,14.66
-12.0,35.625,2015,4,11,14.62
-12.0,36.25,2015,4,11,14.69
-12.0,36.875,2015,4,11,15.2
-11.5,32.5,2015,4,11,14.85
-11.5,33.125,2015,4,11,14.39
-11.5,33.75,2015,4,11,14.0
-11.5,34.375,2015,4,11,15.37
-11.5,35.0,2015,4,11,14.74
-11.5,35.625,2015,4,11,15.09
-11.5,36.25,2015,4,11,15.16
-11.5,36.875,2015,4,11,15.58
-11.0,32.5,2015,4,11,14.54
-11.0,33.125,2015,4,11,14.76
-11.0,33.75,2015,4,11,13.98
-11.0,34.375,2015,4,11,15.53
-11.0,35.0,2015,4,11,14.81
-11.0,35.625,2015,4,11,14.98
-11.0,36.25,2015,4,11,15.03
-11.0,36.875,2015,4,11,14.92
-10.5,32.5,2015,4,11,14.4
-10.5,33.125,2015,4,11,14.67
-10.5,33.75,2015,4,11,13.74
-10.5,34.375,2015,4,11,15.66
-10.5,35.0,2015,4,11,15.16
-10.5,35.625,2015,4,11,15.0
-10.5,36.25,2015,4,11,15.05
-10.5,36.875,2015,4,11,15.23
-10.0,32.5,2015,4,11,14.4
-10.0,33.125,2015,4,11,14.54
-10.0,33.75,2015,4,11,15.08
-10.0,34.375,2015,4,11,15.35
-10.0,35.0,2015,4,11,14.68
-10.0,35.625,2015,4,11,15.3
-10.0,36.25,2015,4,11,15.39
-10.0,36.875,2015,4,11,15.68
-9.5,32.5,2015,4,11,14.42
-9.5,33.125,2015,4,11,13.99
-9.5,33.75,2015,4,11,14.68
-9.5,34.375,2015,4,11,13.44
-9.5,35.0,2015,4,11,13.8
-9.5,35.625,2015,4,11,15.86
-9.5,36.25,2015,4,11,15.79
-9.5,36.875,2015,4,11,16.29
-9.0,32.5,2015,4,11,14.49
-9.0,33.125,2015,4,11,14.13
-9.0,33.75,2015,4,11,13.42
-9.0,34.375,2015,4,11,13.89
-9.0,35.0,2015,4,11,14.34
-9.0,35.625,2015,4,11,16.24
-9.0,36.25,2015,4,11,16.31
-9.0,36.875,2015,4,11,15.88
-17.0,32.5,2015,4,12,12.63
-17.0,33.125,2015,4,12,12.37
-17.0,33.75,2015,4,12,11.91
-17.0,34.375,2015,4,12,12.53
-17.0,35.0,2015,4,12,12.74
-17.0,35.625,2015,4,12,13.9
-17.0,36.25,2015,4,12,14.47
-17.0,36.875,2015,4,12,15.19
-16.5,32.5,2015,4,12,12.91
-16.5,33.125,2015,4,12,12.93
-16.5,33.75,2015,4,12,13.02
-16.5,34.375,2015,4,12,13.24
-16.5,35.0,2015,4,12,13.41
-16.5,35.625,2015,4,12,14.15
-16.5,36.25,2015,4,12,14.46
-16.5,36.875,2015,4,12,14.88
-16.0,32.5,2015,4,12,13.37
-16.0,33.125,2015,4,12,13.53
-16.0,33.75,2015,4,12,13.6
-16.0,34.375,2015,4,12,13.26
-16.0,35.0,2015,4,12,13.73
-16.0,35.625,2015,4,12,13.33
-16.0,36.25,2015,4,12,14.05
-16.0,36.875,2015,4,12,14.5
-15.5,32.5,2015,4,12,13.77
-15.5,33.125,2015,4,12,13.59
-15.5,33.75,2015,4,12,13.53
-15.5,34.375,2015,4,12,13.22
-15.5,35.0,2015,4,12,13.8
-15.5,35.625,2015,4,12,13.88
-15.5,36.25,2015,4,12,13.86
-15.5,36.875,2015,4,12,13.92
-15.0,32.5,2015,4,12,13.88
-15.0,33.125,2015,4,12,13.7
-15.0,33.75,2015,4,12,13.03
-15.0,34.375,2015,4,12,12.58
-15.0,35.0,2015,4,12,13.54
-15.0,35.625,2015,4,12,13.74
-15.0,36.25,2015,4,12,13.94
-15.0,36.875,2015,4,12,13.86
-14.5,32.5,2015,4,12,13.73
-14.5,33.125,2015,4,12,13.04
-14.5,33.75,2015,4,12,12.15
-14.5,34.375,2015,4,12,11.8
-14.5,35.0,2015,4,12,13.63
-14.5,35.625,2015,4,12,13.23
-14.5,36.25,2015,4,12,14.14
-14.5,36.875,2015,4,12,14.57
-14.0,32.5,2015,4,12,13.23
-14.0,33.125,2015,4,12,12.47
-14.0,33.75,2015,4,12,11.89
-14.0,34.375,2015,4,12,12.45
-14.0,35.0,2015,4,12,13.9
-14.0,35.625,2015,4,12,13.61
-14.0,36.25,2015,4,12,14.45
-14.0,36.875,2015,4,12,14.73
-13.5,32.5,2015,4,12,13.09
-13.5,33.125,2015,4,12,12.44
-13.5,33.75,2015,4,12,12.3
-13.5,34.375,2015,4,12,13.57
-13.5,35.0,2015,4,12,13.81
-13.5,35.625,2015,4,12,13.69
-13.5,36.25,2015,4,12,14.62
-13.5,36.875,2015,4,12,14.67
-13.0,32.5,2015,4,12,13.17
-13.0,33.125,2015,4,12,12.54
-13.0,33.75,2015,4,12,12.72
-13.0,34.375,2015,4,12,13.96
-13.0,35.0,2015,4,12,13.35
-13.0,35.625,2015,4,12,13.49
-13.0,36.25,2015,4,12,14.38
-13.0,36.875,2015,4,12,15.46
-12.5,32.5,2015,4,12,13.42
-12.5,33.125,2015,4,12,12.69
-12.5,33.75,2015,4,12,12.93
-12.5,34.375,2015,4,12,13.54
-12.5,35.0,2015,4,12,13.56
-12.5,35.625,2015,4,12,13.87
-12.5,36.25,2015,4,12,14.61
-12.5,36.875,2015,4,12,15.72
-12.0,32.5,2015,4,12,14.34
-12.0,33.125,2015,4,12,13.22
-12.0,33.75,2015,4,12,12.99
-12.0,34.375,2015,4,12,13.89
-12.0,35.0,2015,4,12,14.34
-12.0,35.625,2015,4,12,14.58
-12.0,36.25,2015,4,12,14.99
-12.0,36.875,2015,4,12,15.9
-11.5,32.5,2015,4,12,14.92
-11.5,33.125,2015,4,12,13.62
-11.5,33.75,2015,4,12,13.34
-11.5,34.375,2015,4,12,14.72
-11.5,35.0,2015,4,12,14.5
-11.5,35.625,2015,4,12,15.1
-11.5,36.25,2015,4,12,15.47
-11.5,36.875,2015,4,12,16.33
-11.0,32.5,2015,4,12,14.61
-11.0,33.125,2015,4,12,14.13
-11.0,33.75,2015,4,12,13.37
-11.0,34.375,2015,4,12,14.85
-11.0,35.0,2015,4,12,14.41
-11.0,35.625,2015,4,12,14.81
-11.0,36.25,2015,4,12,15.36
-11.0,36.875,2015,4,12,15.53
-10.5,32.5,2015,4,12,14.52
-10.5,33.125,2015,4,12,14.29
-10.5,33.75,2015,4,12,13.27
-10.5,34.375,2015,4,12,14.93
-10.5,35.0,2015,4,12,14.75
-10.5,35.625,2015,4,12,14.81
-10.5,36.25,2015,4,12,15.19
-10.5,36.875,2015,4,12,15.79
-10.0,32.5,2015,4,12,14.43
-10.0,33.125,2015,4,12,14.24
-10.0,33.75,2015,4,12,14.7
-10.0,34.375,2015,4,12,14.73
-10.0,35.0,2015,4,12,14.37
-10.0,35.625,2015,4,12,15.19
-10.0,36.25,2015,4,12,15.53
-10.0,36.875,2015,4,12,16.03
-9.5,32.5,2015,4,12,14.18
-9.5,33.125,2015,4,12,13.74
-9.5,33.75,2015,4,12,14.44
-9.5,34.375,2015,4,12,12.86
-9.5,35.0,2015,4,12,13.55
-9.5,35.625,2015,4,12,15.95
-9.5,36.25,2015,4,12,15.83
-9.5,36.875,2015,4,12,16.36
-9.0,32.5,2015,4,12,14.13
-9.0,33.125,2015,4,12,13.66
-9.0,33.75,2015,4,12,13.04
-9.0,34.375,2015,4,12,13.41
-9.0,35.0,2015,4,12,14.2
-9.0,35.625,2015,4,12,16.33
-9.0,36.25,2015,4,12,16.28
-9.0,36.875,2015,4,12,15.9
-17.0,32.5,2015,4,13,11.8
-17.0,33.125,2015,4,13,12.17
-17.0,33.75,2015,4,13,11.74
-17.0,34.375,2015,4,13,12.19
-17.0,35.0,2015,4,13,12.64
-17.0,35.625,2015,4,13,13.71
-17.0,36.25,2015,4,13,14.31
-17.0,36.875,2015,4,13,15.13
-16.5,32.5,2015,4,13,12.34
-16.5,33.125,2015,4,13,12.4
-16.5,33.75,2015,4,13,12.47
-16.5,34.375,2015,4,13,12.96
-16.5,35.0,2015,4,13,13.32
-16.5,35.625,2015,4,13,13.93
-16.5,36.25,2015,4,13,14.22
-16.5,36.875,2015,4,13,14.62
-16.0,32.5,2015,4,13,12.85
-16.0,33.125,2015,4,13,12.99
-16.0,33.75,2015,4,13,13.32
-16.0,34.375,2015,4,13,13.16
-16.0,35.0,2015,4,13,13.56
-16.0,35.625,2015,4,13,13.2
-16.0,36.25,2015,4,13,13.72
-16.0,36.875,2015,4,13,14.09
-15.5,32.5,2015,4,13,13.63
-15.5,33.125,2015,4,13,13.54
-15.5,33.75,2015,4,13,13.52
-15.5,34.375,2015,4,13,13.18
-15.5,35.0,2015,4,13,13.69
-15.5,35.625,2015,4,13,13.79
-15.5,36.25,2015,4,13,13.56
-15.5,36.875,2015,4,13,13.6
-15.0,32.5,2015,4,13,14.03
-15.0,33.125,2015,4,13,13.76
-15.0,33.75,2015,4,13,13.23
-15.0,34.375,2015,4,13,12.77
-15.0,35.0,2015,4,13,13.87
-15.0,35.625,2015,4,13,14.05
-15.0,36.25,2015,4,13,14.06
-15.0,36.875,2015,4,13,13.75
-14.5,32.5,2015,4,13,13.81
-14.5,33.125,2015,4,13,13.16
-14.5,33.75,2015,4,13,12.86
-14.5,34.375,2015,4,13,12.69
-14.5,35.0,2015,4,13,14.31
-14.5,35.625,2015,4,13,13.71
-14.5,36.25,2015,4,13,14.23
-14.5,36.875,2015,4,13,14.33
-14.0,32.5,2015,4,13,13.21
-14.0,33.125,2015,4,13,12.97
-14.0,33.75,2015,4,13,12.84
-14.0,34.375,2015,4,13,13.55
-14.0,35.0,2015,4,13,14.48
-14.0,35.625,2015,4,13,13.86
-14.0,36.25,2015,4,13,14.37
-14.0,36.875,2015,4,13,14.39
-13.5,32.5,2015,4,13,13.1
-13.5,33.125,2015,4,13,13.12
-13.5,33.75,2015,4,13,13.17
-13.5,34.375,2015,4,13,14.26
-13.5,35.0,2015,4,13,14.2
-13.5,35.625,2015,4,13,13.87
-13.5,36.25,2015,4,13,14.66
-13.5,36.875,2015,4,13,14.37
-13.0,32.5,2015,4,13,13.5
-13.0,33.125,2015,4,13,13.34
-13.0,33.75,2015,4,13,13.62
-13.0,34.375,2015,4,13,14.96
-13.0,35.0,2015,4,13,14.01
-13.0,35.625,2015,4,13,13.89
-13.0,36.25,2015,4,13,14.67
-13.0,36.875,2015,4,13,15.45
-12.5,32.5,2015,4,13,14.17
-12.5,33.125,2015,4,13,13.67
-12.5,33.75,2015,4,13,14.12
-12.5,34.375,2015,4,13,14.98
-12.5,35.0,2015,4,13,14.37
-12.5,35.625,2015,4,13,14.48
-12.5,36.25,2015,4,13,15.17
-12.5,36.875,2015,4,13,16.0
-12.0,32.5,2015,4,13,14.83
-12.0,33.125,2015,4,13,14.01
-12.0,33.75,2015,4,13,13.92
-12.0,34.375,2015,4,13,15.07
-12.0,35.0,2015,4,13,15.03
-12.0,35.625,2015,4,13,15.28
-12.0,36.25,2015,4,13,15.83
-12.0,36.875,2015,4,13,16.31
-11.5,32.5,2015,4,13,14.91
-11.5,33.125,2015,4,13,13.94
-11.5,33.75,2015,4,13,13.79
-11.5,34.375,2015,4,13,15.43
-11.5,35.0,2015,4,13,15.22
-11.5,35.625,2015,4,13,15.87
-11.5,36.25,2015,4,13,16.16
-11.5,36.875,2015,4,13,16.62
-11.0,32.5,2015,4,13,14.47
-11.0,33.125,2015,4,13,14.18
-11.0,33.75,2015,4,13,13.8
-11.0,34.375,2015,4,13,15.64
-11.0,35.0,2015,4,13,15.28
-11.0,35.625,2015,4,13,15.59
-11.0,36.25,2015,4,13,15.87
-11.0,36.875,2015,4,13,16.07
-10.5,32.5,2015,4,13,14.5
-10.5,33.125,2015,4,13,14.34
-10.5,33.75,2015,4,13,13.71
-10.5,34.375,2015,4,13,15.83
-10.5,35.0,2015,4,13,15.53
-10.5,35.625,2015,4,13,15.39
-10.5,36.25,2015,4,13,15.66
-10.5,36.875,2015,4,13,16.28
-10.0,32.5,2015,4,13,14.44
-10.0,33.125,2015,4,13,14.32
-10.0,33.75,2015,4,13,15.18
-10.0,34.375,2015,4,13,15.46
-10.0,35.0,2015,4,13,14.9
-10.0,35.625,2015,4,13,15.7
-10.0,36.25,2015,4,13,15.92
-10.0,36.875,2015,4,13,16.73
-9.5,32.5,2015,4,13,14.25
-9.5,33.125,2015,4,13,14.02
-9.5,33.75,2015,4,13,14.63
-9.5,34.375,2015,4,13,12.81
-9.5,35.0,2015,4,13,13.71
-9.5,35.625,2015,4,13,16.35
-9.5,36.25,2015,4,13,16.26
-9.5,36.875,2015,4,13,17.3
-9.0,32.5,2015,4,13,14.27
-9.0,33.125,2015,4,13,13.88
-9.0,33.75,2015,4,13,12.91
-9.0,34.375,2015,4,13,12.99
-9.0,35.0,2015,4,13,14.36
-9.0,35.625,2015,4,13,16.74
-9.0,36.25,2015,4,13,16.93
-9.0,36.875,2015,4,13,17.13
-17.0,32.5,2015,4,14,12.41
-17.0,33.125,2015,4,14,12.81
-17.0,33.75,2015,4,14,11.95
-17.0,34.375,2015,4,14,12.13
-17.0,35.0,2015,4,14,12.58
-17.0,35.625,2015,4,14,13.35
-17.0,36.25,2015,4,14,13.81
-17.0,36.875,2015,4,14,14.67
-16.5,32.5,2015,4,14,12.87
-16.5,33.125,2015,4,14,12.99
-16.5,33.75,2015,4,14,13.04
-16.5,34.375,2015,4,14,13.23
-16.5,35.0,2015,4,14,13.66
-16.5,35.625,2015,4,14,13.73
-16.5,36.25,2015,4,14,13.88
-16.5,36.875,2015,4,14,14.15
-16.0,32.5,2015,4,14,13.32
-16.0,33.125,2015,4,14,13.32
-16.0,33.75,2015,4,14,13.56
-16.0,34.375,2015,4,14,13.26
-16.0,35.0,2015,4,14,13.71
-16.0,35.625,2015,4,14,13.29
-16.0,36.25,2015,4,14,13.78
-16.0,36.875,2015,4,14,13.87
-15.5,32.5,2015,4,14,13.69
-15.5,33.125,2015,4,14,13.53
-15.5,33.75,2015,4,14,13.47
-15.5,34.375,2015,4,14,13.12
-15.5,35.0,2015,4,14,13.71
-15.5,35.625,2015,4,14,13.81
-15.5,36.25,2015,4,14,13.78
-15.5,36.875,2015,4,14,13.75
-15.0,32.5,2015,4,14,13.75
-15.0,33.125,2015,4,14,13.61
-15.0,33.75,2015,4,14,13.12
-15.0,34.375,2015,4,14,12.75
-15.0,35.0,2015,4,14,13.89
-15.0,35.625,2015,4,14,13.94
-15.0,36.25,2015,4,14,14.27
-15.0,36.875,2015,4,14,14.03
-14.5,32.5,2015,4,14,13.59
-14.5,33.125,2015,4,14,13.05
-14.5,33.75,2015,4,14,12.72
-14.5,34.375,2015,4,14,12.76
-14.5,35.0,2015,4,14,14.31
-14.5,35.625,2015,4,14,13.74
-14.5,36.25,2015,4,14,14.47
-14.5,36.875,2015,4,14,14.57
-14.0,32.5,2015,4,14,13.19
-14.0,33.125,2015,4,14,13.09
-14.0,33.75,2015,4,14,12.86
-14.0,34.375,2015,4,14,13.58
-14.0,35.0,2015,4,14,14.34
-14.0,35.625,2015,4,14,14.2
-14.0,36.25,2015,4,14,14.76
-14.0,36.875,2015,4,14,14.84
-13.5,32.5,2015,4,14,13.42
-13.5,33.125,2015,4,14,13.24
-13.5,33.75,2015,4,14,13.28
-13.5,34.375,2015,4,14,14.12
-13.5,35.0,2015,4,14,14.42
-13.5,35.625,2015,4,14,14.53
-13.5,36.25,2015,4,14,15.32
-13.5,36.875,2015,4,14,15.01
-13.0,32.5,2015,4,14,13.87
-13.0,33.125,2015,4,14,13.8
-13.0,33.75,2015,4,14,13.96
-13.0,34.375,2015,4,14,14.81
-13.0,35.0,2015,4,14,14.53
-13.0,35.625,2015,4,14,14.7
-13.0,36.25,2015,4,14,15.25
-13.0,36.875,2015,4,14,15.81
-12.5,32.5,2015,4,14,14.59
-12.5,33.125,2015,4,14,14.39
-12.5,33.75,2015,4,14,14.47
-12.5,34.375,2015,4,14,14.76
-12.5,35.0,2015,4,14,14.81
-12.5,35.625,2015,4,14,14.98
-12.5,36.25,2015,4,14,15.33
-12.5,36.875,2015,4,14,16.02
-12.0,32.5,2015,4,14,15.27
-12.0,33.125,2015,4,14,14.9
-12.0,33.75,2015,4,14,14.4
-12.0,34.375,2015,4,14,15.27
-12.0,35.0,2015,4,14,15.54
-12.0,35.625,2015,4,14,15.52
-12.0,36.25,2015,4,14,15.84
-12.0,36.875,2015,4,14,16.19
-11.5,32.5,2015,4,14,15.33
-11.5,33.125,2015,4,14,14.91
-11.5,33.75,2015,4,14,14.35
-11.5,34.375,2015,4,14,15.89
-11.5,35.0,2015,4,14,15.57
-11.5,35.625,2015,4,14,16.04
-11.5,36.25,2015,4,14,16.21
-11.5,36.875,2015,4,14,16.6
-11.0,32.5,2015,4,14,15.03
-11.0,33.125,2015,4,14,14.9
-11.0,33.75,2015,4,14,14.26
-11.0,34.375,2015,4,14,16.05
-11.0,35.0,2015,4,14,15.51
-11.0,35.625,2015,4,14,15.91
-11.0,36.25,2015,4,14,16.17
-11.0,36.875,2015,4,14,16.14
-10.5,32.5,2015,4,14,14.98
-10.5,33.125,2015,4,14,14.85
-10.5,33.75,2015,4,14,14.22
-10.5,34.375,2015,4,14,16.23
-10.5,35.0,2015,4,14,15.65
-10.5,35.625,2015,4,14,15.58
-10.5,36.25,2015,4,14,15.97
-10.5,36.875,2015,4,14,16.47
-10.0,32.5,2015,4,14,14.83
-10.0,33.125,2015,4,14,14.78
-10.0,33.75,2015,4,14,15.64
-10.0,34.375,2015,4,14,15.66
-10.0,35.0,2015,4,14,14.62
-10.0,35.625,2015,4,14,15.49
-10.0,36.25,2015,4,14,16.06
-10.0,36.875,2015,4,14,16.71
-9.5,32.5,2015,4,14,14.82
-9.5,33.125,2015,4,14,14.58
-9.5,33.75,2015,4,14,15.21
-9.5,34.375,2015,4,14,13.23
-9.5,35.0,2015,4,14,13.57
-9.5,35.625,2015,4,14,15.8
-9.5,36.25,2015,4,14,16.37
-9.5,36.875,2015,4,14,17.0
-9.0,32.5,2015,4,14,14.67
-9.0,33.125,2015,4,14,14.37
-9.0,33.75,2015,4,14,13.44
-9.0,34.375,2015,4,14,13.19
-9.0,35.0,2015,4,14,13.99
-9.0,35.625,2015,4,14,16.17
-9.0,36.25,2015,4,14,16.42
-9.0,36.875,2015,4,14,16.47
-17.0,32.5,2015,4,15,12.45
-17.0,33.125,2015,4,15,12.74
-17.0,33.75,2015,4,15,12.11
-17.0,34.375,2015,4,15,12.35
-17.0,35.0,2015,4,15,12.71
-17.0,35.625,2015,4,15,13.51
-17.0,36.25,2015,4,15,14.33
-17.0,36.875,2015,4,15,14.95
-16.5,32.5,2015,4,15,12.87
-16.5,33.125,2015,4,15,13.01
-16.5,33.75,2015,4,15,13.1
-16.5,34.375,2015,4,15,13.21
-16.5,35.0,2015,4,15,13.5
-16.5,35.625,2015,4,15,13.68
-16.5,36.25,2015,4,15,14.05
-16.5,36.875,2015,4,15,14.34
-16.0,32.5,2015,4,15,13.45
-16.0,33.125,2015,4,15,13.68
-16.0,33.75,2015,4,15,13.42
-16.0,34.375,2015,4,15,13.0
-16.0,35.0,2015,4,15,13.67
-16.0,35.625,2015,4,15,12.87
-16.0,36.25,2015,4,15,13.6
-16.0,36.875,2015,4,15,13.95
-15.5,32.5,2015,4,15,14.07
-15.5,33.125,2015,4,15,13.84
-15.5,33.75,2015,4,15,13.29
-15.5,34.375,2015,4,15,13.07
-15.5,35.0,2015,4,15,13.71
-15.5,35.625,2015,4,15,13.61
-15.5,36.25,2015,4,15,13.29
-15.5,36.875,2015,4,15,13.45
-15.0,32.5,2015,4,15,13.88
-15.0,33.125,2015,4,15,13.66
-15.0,33.75,2015,4,15,12.94
-15.0,34.375,2015,4,15,12.66
-15.0,35.0,2015,4,15,13.76
-15.0,35.625,2015,4,15,14.02
-15.0,36.25,2015,4,15,14.68
-15.0,36.875,2015,4,15,14.66
-14.5,32.5,2015,4,15,13.55
-14.5,33.125,2015,4,15,13.1
-14.5,33.75,2015,4,15,12.84
-14.5,34.375,2015,4,15,12.67
-14.5,35.0,2015,4,15,14.24
-14.5,35.625,2015,4,15,14.44
-14.5,36.25,2015,4,15,15.32
-14.5,36.875,2015,4,15,15.74
-14.0,32.5,2015,4,15,13.38
-14.0,33.125,2015,4,15,13.33
-14.0,33.75,2015,4,15,13.31
-14.0,34.375,2015,4,15,13.85
-14.0,35.0,2015,4,15,14.67
-14.0,35.625,2015,4,15,14.68
-14.0,36.25,2015,4,15,15.32
-14.0,36.875,2015,4,15,15.46
-13.5,32.5,2015,4,15,13.72
-13.5,33.125,2015,4,15,13.77
-13.5,33.75,2015,4,15,13.76
-13.5,34.375,2015,4,15,14.69
-13.5,35.0,2015,4,15,14.97
-13.5,35.625,2015,4,15,14.91
-13.5,36.25,2015,4,15,15.6
-13.5,36.875,2015,4,15,15.06
-13.0,32.5,2015,4,15,14.25
-13.0,33.125,2015,4,15,14.09
-13.0,33.75,2015,4,15,14.34
-13.0,34.375,2015,4,15,15.77
-13.0,35.0,2015,4,15,15.37
-13.0,35.625,2015,4,15,14.85
-13.0,36.25,2015,4,15,15.38
-13.0,36.875,2015,4,15,15.78
-12.5,32.5,2015,4,15,15.01
-12.5,33.125,2015,4,15,14.49
-12.5,33.75,2015,4,15,15.0
-12.5,34.375,2015,4,15,16.37
