"model","location","horizon","temporal_resolution","target_variable","forecast_date","target_end_date","quantile_coverage_0.01","quantile_coverage_0.025","quantile_coverage_0.05","quantile_coverage_0.1","quantile_coverage_0.15","quantile_coverage_0.2","quantile_coverage_0.25","quantile_coverage_0.3","quantile_coverage_0.35","quantile_coverage_0.4","quantile_coverage_0.45","quantile_coverage_0.5","quantile_coverage_0.55","quantile_coverage_0.6","quantile_coverage_0.65","quantile_coverage_0.7","quantile_coverage_0.75","quantile_coverage_0.8","quantile_coverage_0.85","quantile_coverage_0.9","quantile_coverage_0.95","quantile_coverage_0.975","quantile_coverage_0.99","coverage_10","coverage_20","coverage_30","coverage_40","coverage_50","coverage_60","coverage_70","coverage_80","coverage_90","coverage_95","coverage_98","abs_error","n_interval_scores","exists_interval_score_0","wis","dispersion","overprediction","underprediction","true_value"
"T1_SARIMAX","Balaka",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,6.97419185079828,12,TRUE,4.05330706475358,2.80714565741731,1.24616140733626,0,16.3181
"T1_SARIMAX","Balaka",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,23.5189394952722,12,TRUE,13.7593403977134,3.32281531577378,10.4365250819396,0,15.7609
"T1_SARIMAX","Balaka",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6134807799681,12,TRUE,3.56558186035628,3.4954305220968,0.0701513382594826,0,28.4069
"T1_SARIMAX","Blantyre",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.207932826021068,12,TRUE,1.08466003404105,1.07561947638796,0,0.00904055765308991,26.9227
"T1_SARIMAX","Blantyre",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,4.88378420096449,12,TRUE,2.58676284363995,1.19996892301599,0,1.38679392062396,25.9314
"T1_SARIMAX","Blantyre",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0436382503368,12,TRUE,17.0361212465982,1.4220470244953,0,15.6140742221029,34.8152
"T1_SARIMAX","Chikwawa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,12.3440545011904,12,TRUE,7.20614010758365,1.75823871298773,0,5.44790139459592,40.0569
"T1_SARIMAX","Chikwawa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.37953897150055,12,TRUE,2.07615953236885,1.99872307621593,0,0.0774364561529202,32.5809
"T1_SARIMAX","Chikwawa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1313296555538,12,TRUE,18.5503755971858,2.14305881129384,0,16.4073167858919,42.9393
"T1_SARIMAX","Chiradzulu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0556339147731713,12,TRUE,1.3114314163633,1.3090125505036,0,0.0024188658597031,14.0975
"T1_SARIMAX","Chiradzulu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.228606131230054,12,TRUE,1.52918020347173,1.51924080646173,0.00993939701000233,0,12.133
"T1_SARIMAX","Chiradzulu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2496058068732,12,TRUE,14.3425181131226,1.30265228727774,0,13.0398658258449,23.5633
"T1_SARIMAX","Chitipa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,9.54849917890244,12,TRUE,5.20811661615381,1.79529603063791,3.4128205855159,0,16.1438
"T1_SARIMAX","Chitipa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.14197792200093,12,TRUE,2.47353588411847,2.11834436520197,0.355191518916505,0,18.6419
"T1_SARIMAX","Chitipa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.85370012454376,12,TRUE,4.1593578568313,2.19343867116097,0,1.96591918567033,21.382
"T1_SARIMAX","Dedza",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,5.32576724405879,12,TRUE,2.85048780872146,1.1038504102106,0,1.74663739851087,33.7046
"T1_SARIMAX","Dedza",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.25039897860868,12,TRUE,1.56486148743171,1.27246927913535,0.29239220829636,0,23.6722
"T1_SARIMAX","Dedza",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,4.23777680855692,12,TRUE,2.28979349418496,1.32323709377162,0,0.966556400413338,23.8144
"T1_SARIMAX","Dowa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,9.70128478213495,12,TRUE,4.62083957853548,1.9846214538399,0,2.63621812469558,14.3179
"T1_SARIMAX","Dowa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,9.10129388597662,12,TRUE,3.69039766605066,1.98567477099575,0,1.70472289505491,10.2117
"T1_SARIMAX","Dowa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,13.2888,12,TRUE,8.7733629927608,0.319884410290502,0,8.4534785824703,13.2888
"T1_SARIMAX","Karonga",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0771266600016425,12,TRUE,1.47767744267081,1.47432410962726,0.00335333304354967,0,30.2329
"T1_SARIMAX","Karonga",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,5.94911477901235,12,TRUE,3.242403973192,1.92910545817006,0,1.31329851502194,35.1965
"T1_SARIMAX","Karonga",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,14.4601278214017,12,TRUE,8.29242309024214,2.19627611936457,0,6.09614697087757,42.8108
"T1_SARIMAX","Kasungu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,12.8528763140574,12,TRUE,7.19602237554,2.08859681142692,0,5.10742556411308,29.1444
"T1_SARIMAX","Kasungu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,17.5377139172322,12,TRUE,9.3280668238896,2.54825288535507,0,6.77981393853453,25.1107
"T1_SARIMAX","Kasungu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.2602,12,TRUE,20.8385610391131,1.34880435512704,0,19.4897566839861,33.2602
"T1_SARIMAX","Likoma",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5.86641361978001,12,TRUE,3.8076351339938,2.94444348575441,0.863191648239393,0,18.8184
"T1_SARIMAX","Likoma",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,11.2761742419149,12,TRUE,6.75803206360583,4.89970888254176,0,1.85832318106407,38.4495
"T1_SARIMAX","Likoma",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0441669758818826,12,TRUE,6.04598169298333,6.04406138968412,0,0.00192030329921229,24.9453
"T1_SARIMAX","Lilongwe",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,7.77566343157594,12,TRUE,3.80761500266,1.61343709855786,0,2.19417790410215,12.2533
"T1_SARIMAX","Lilongwe",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.3921340674663,12,TRUE,5.35415792763674,1.36253163865229,0,3.99162628898445,12.742
"T1_SARIMAX","Lilongwe",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.8032,12,TRUE,6.53363492083915,0.849997912523272,0,5.68363700831588,12.8032
"T1_SARIMAX","Machinga",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.90420670280189,12,TRUE,1.77781269150348,1.61211429598529,0.165698395518193,0,35.2793
"T1_SARIMAX","Machinga",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.506065373747681,12,TRUE,2.03141366202933,2.00941081969247,0,0.0220028423368557,41.9506
"T1_SARIMAX","Machinga",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.16654336554982,12,TRUE,2.78290860880171,2.20158043870057,0,0.581328170101139,38.3651
"T1_SARIMAX","Mangochi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,5.32848300472223,12,TRUE,2.82378199675338,1.38534858010663,1.43843341664675,0,13.1859
"T1_SARIMAX","Mangochi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.42722958980177,12,TRUE,2.40118379626959,1.95917875060111,0.44200504566848,0,22.7535
"T1_SARIMAX","Mangochi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.576878670880202,12,TRUE,2.4245758082807,2.39949412693809,0,0.0250816813426175,26.8686
"T1_SARIMAX","Mchinji",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,9.97050881860919,12,TRUE,5.36014544675542,3.11802943814071,0,2.24211600861471,31.8818
"T1_SARIMAX","Mchinji",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,23.562289093233,12,TRUE,12.2794314862258,3.90753753788832,0,8.37189394833749,36.1177
"T1_SARIMAX","Mchinji",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,27.5590877213893,12,TRUE,13.5763111347616,4.16985848191435,0,9.40645265284724,36.2575
"T1_SARIMAX","Mulanje",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.174316166293693,12,TRUE,2.26465821699664,2.25707925324474,0,0.00757896375189968,33.7203
"T1_SARIMAX","Mulanje",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,15.3496511397361,12,TRUE,8.50379675672944,2.65436132169356,0,5.84943543503589,48.0053
"T1_SARIMAX","Mulanje",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,19.5498582053656,12,TRUE,10.9404811525681,3.10867862680194,0,7.8318025257662,38.8703
"T1_SARIMAX","Mwanza",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.2806409532694,12,TRUE,4.08517667426773,3.98601837195167,0,0.0991583023160608,52.8429
"T1_SARIMAX","Mwanza",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.12561319682305,12,TRUE,4.93079767514053,4.63018129626202,0,0.300616378878513,53.5514
"T1_SARIMAX","Mwanza",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.61449938022409,12,TRUE,5.69930881979594,5.51229451715989,0,0.187014302636052,46.322
"T1_SARIMAX","Mzimba",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.94166718179912,12,TRUE,2.11376935508874,1.74404448582831,0.369724869260432,0,26.9819
"T1_SARIMAX","Mzimba",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.76487888425569,12,TRUE,4.12907283865584,2.08994313787954,0,2.0391297007763,31.6932
"T1_SARIMAX","Mzimba",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.8501767675767,12,TRUE,6.94777136633597,2.4694321073122,0,4.47833925902377,31.4174
"T1_SARIMAX","Neno",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.7817146472149,12,TRUE,27.0201164263265,4.34382031006156,0,22.6762961162649,97.4519
"T1_SARIMAX","Neno",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3222204076975,12,TRUE,70.1850489167117,5.6312970416203,0,64.5537518750914,128.1378
"T1_SARIMAX","Neno",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8299821955239,12,TRUE,58.3445735209442,5.44387751980258,0,52.9006960011416,96.4397
"T1_SARIMAX","Nkhatabay",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,9.8943,12,TRUE,5.27202346229041,2.7164295243979,2.55559393789251,0,56.0882
"T1_SARIMAX","Nkhatabay",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.5392,12,TRUE,4.10623133328511,3.8416114746342,0.264619858650908,0,62.4433
"T1_SARIMAX","Nkhatabay",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,14.9093,12,TRUE,8.06578495805103,4.70499395143732,0,3.36079100661372,80.8918
"T1_SARIMAX","Nkhotakota",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,11.8986957465263,12,TRUE,6.33438373915142,2.70188552624137,3.63249821291005,0,26.3334
"T1_SARIMAX","Nkhotakota",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,7.54097902542203,12,TRUE,4.67625302289183,3.46068008842755,1.21557293446428,0,32.4913
"T1_SARIMAX","Nkhotakota",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.60883633116782,12,TRUE,4.01114894927132,3.86930156457305,0,0.141847384698268,44.8414
"T1_SARIMAX","Nsanje",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.49973725786657,12,TRUE,2.75160300689454,2.00967332872052,0,0.741929678174027,24.0031
"T1_SARIMAX","Nsanje",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5489301857577,12,TRUE,25.1448713579166,2.38626606096506,0,22.7586052969515,54.8958
"T1_SARIMAX","Nsanje",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,18.924022968925,12,TRUE,11.2191539456628,2.52624775465202,0,8.69290619101078,41.4563
"T1_SARIMAX","Ntcheu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,6.33607944130211,12,TRUE,3.44038065790825,2.02731425468259,1.41306640322566,0,32.6537
"T1_SARIMAX","Ntcheu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.88828450385344,12,TRUE,2.59408599920952,2.32597949931224,0,0.268106499897276,46.9125
"T1_SARIMAX","Ntcheu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,16.3947955189217,12,TRUE,9.48538563561147,2.4135744968508,0,7.07181113876067,44.7279
"T1_SARIMAX","Ntchisi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,17.5295622330662,12,TRUE,9.71677061336791,3.02200660327278,6.69476401009513,0,25.7251
"T1_SARIMAX","Ntchisi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,11.9952451617358,12,TRUE,6.53833540890061,3.89173980435322,2.64659560454739,0,29.7825
"T1_SARIMAX","Ntchisi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,13.7228839462943,12,TRUE,7.43711412140848,4.3668560203939,3.07025810101458,0,27.867
"T1_SARIMAX","Phalombe",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.76516297044913,12,TRUE,1.34201825639291,1.13363773812109,0.208380518271824,0,20.6263
"T1_SARIMAX","Phalombe",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.9123084142645,12,TRUE,8.97458948469557,1.45515524787119,0,7.51943423682439,36.0705
"T1_SARIMAX","Phalombe",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9192674989759,12,TRUE,21.1753957945021,1.6214795766685,0,19.5539162178336,39.3376
"T1_SARIMAX","Rumphi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,13.7464022723503,12,TRUE,7.69872062210227,2.2569396060384,5.44178101606386,0,12.517
"T1_SARIMAX","Rumphi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,14.8150572814122,12,TRUE,7.93516428333207,3.03316947316002,4.90199481017204,0,14.7127
"T1_SARIMAX","Rumphi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6.0561191395852,12,TRUE,3.61665778593382,2.84960920440084,0,0.767048581532974,12.9341
"T1_SARIMAX","Salima",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.660079228386138,12,TRUE,2.39572153860826,2.3670224417219,0.0286990968863538,0,83.0112
"T1_SARIMAX","Salima",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29.1894169197518,12,TRUE,18.9868480908219,2.99167714477603,0,15.9951709460459,94.3029
"T1_SARIMAX","Salima",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7695467510628,12,TRUE,47.6741112735234,3.71089199388228,0,43.9632192796411,92.1107
"T1_SARIMAX","Thyolo",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0554647184978903,12,TRUE,1.07717663275292,1.07476512325301,0.00241150949990827,0,7.5405
"T1_SARIMAX","Thyolo",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,6.79787509491857,12,TRUE,3.54216961822802,1.45986614445726,0,2.08230347377075,13.5703
"T1_SARIMAX","Thyolo",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,11.0301352742807,12,TRUE,5.3007894516867,1.0592404769593,0,4.2415489747274,11.6226
"T1_SARIMAX","Zomba",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.41063692130203,12,TRUE,1.5949518364074,1.48722734994989,0.107724486457517,0,23.0257
"T1_SARIMAX","Zomba",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.95806370722248,12,TRUE,2.20455443200809,1.84722501777154,0,0.357329414236557,29.3012
"T1_SARIMAX","Zomba",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.7901801300597,12,TRUE,12.811942493023,1.93197402916233,0,10.8799684638607,29.2125
"T1_SARIMAX","Balaka",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,19.3892687990543,12,TRUE,11.3161697460792,2.76428429373498,8.5518854523442,0,15.7609
"T1_SARIMAX","Balaka",2,"month","incidence",2023-04-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03925087184209,12,TRUE,3.27621708592571,3.23103226541083,0,0.0451848205148733,28.4069
"T1_SARIMAX","Balaka",3,"month","incidence",2023-04-01,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.37696103945365,12,TRUE,3.59661445013098,3.33121331474596,0,0.265401135385026,22.7263
"T1_SARIMAX","Blantyre",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3.92251448268752,12,TRUE,2.08883176530954,1.07077431052632,0,1.01805745478322,25.9314
