"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value"
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.7,33.4030060869376
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.75,34.428311635011
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.8,35.5700379841615
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.85,36.9008594850285
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.9,38.5753368162799
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.95,41.0571644637597
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.975,43.2097798231169
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"quantile",0.99,45.7126603821564
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.01,6.85123501904049
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.025,10.1781139134822
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.05,13.0394132995165
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.1,16.3383082428737
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.15,18.5640569996179
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.2,20.3330115538068
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.25,21.8506170506007
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.3,23.2134736902913
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.35,24.4763634732058
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.4,25.6747223789305
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.45,26.8341484887138
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.5,27.9751923355623
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.55,29.1162361824107
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.6,30.275662292194
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.65,31.4740211979188
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.7,32.7369109808333
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.75,34.0997676205239
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.8,35.6173731173178
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.85,37.3863276715066
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.9,39.6120764282509
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.95,42.9109713716081
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.975,45.7722707576423
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"quantile",0.99,49.0991496520841
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.01,2.59337844199741
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.025,6.43419868674362
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.05,9.73751598708807
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.1,13.5460292770987
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.15,16.1156151129115
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.2,18.1578404776868
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.25,19.9098879974696
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.3,21.4832808195395
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.35,22.9412637515918
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.4,24.3247469776477
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.45,25.6632830097777
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.5,26.9805970588224
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.55,28.2979111078672
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.6,29.6364471399972
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.65,31.0199303660531
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.7,32.4779132981054
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.75,34.0513061201753
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.8,35.803353639958
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.85,37.8455790047334
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.9,40.4151648405462
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.95,44.2236781305568
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.975,47.5269954309013
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"quantile",0.99,51.3678156756475
"SARIMA",2023-03-01,"Karonga",1,"month","incidence",2023-04-01,"point",NA,29.8206655801111
"SARIMA",2023-03-01,"Karonga",2,"month","incidence",2023-05-01,"point",NA,27.9751923355623
"SARIMA",2023-03-01,"Karonga",3,"month","incidence",2023-06-01,"point",NA,26.9805970588224
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.01,12.4774777564382
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.025,14.9305887920469
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.05,17.0403996155753
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.1,19.4728763746133
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.15,21.1140568957269
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.2,22.4184151474267
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.25,23.5374383851242
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.3,24.5423558374437
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.35,25.4735616196563
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.4,26.357184844164
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.45,27.2121005399635
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.5,28.0534618703967
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.55,28.8948232008298
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.6,29.7497388966293
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.65,30.633362121137
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.7,31.5645679033496
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.75,32.5694853556691
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.8,33.6885085933666
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.85,34.9928668450664
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.9,36.63404736618
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.95,39.066524125218
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.975,41.1763349487464
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"quantile",0.99,43.6294459843551
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.01,6.24072622880417
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.025,9.46649809152247
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.05,12.2408398524152
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.1,15.4394782230888
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.15,17.5975843462125
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.2,19.3127786795149
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.25,20.7842626936891
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.3,22.1057008165428
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.35,23.330210171015
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.4,24.4921498033783
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.45,25.6163398447076
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.5,26.722706277655
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.55,27.8290727106024
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.6,28.9532627519317
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.65,30.1152023842949
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.7,31.3397117387671
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.75,32.6611498616209
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.8,34.132633875795
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.85,35.8478282090975
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.9,38.0059343322212
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.95,41.2045727028947
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.975,43.9789144637875
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"quantile",0.99,47.2046863265058
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.01,2.66688275650983
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.025,6.35539652320794
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.05,9.5277218500074
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.1,13.1852097837561
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.15,15.6528995286935
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.2,17.6141411106128
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.25,19.2967117556378
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.3,20.8077121969022
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.35,22.2078792898148
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.4,23.5365009383502
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.45,24.8219577593214
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.5,26.0870341480466
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.55,27.3521105367719
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.6,28.637567357743
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.65,29.9661890062784
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.7,31.366356099191
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.75,32.8773565404554
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.8,34.5599271854804
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.85,36.5211687673998
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.9,38.9888585123371
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.95,42.6463464460858
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.975,45.8186717728853
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"quantile",0.99,49.5071855395834
"SARIMA",2023-04-01,"Karonga",1,"month","incidence",2023-05-01,"point",NA,28.0534618703967
"SARIMA",2023-04-01,"Karonga",2,"month","incidence",2023-06-01,"point",NA,26.722706277655
"SARIMA",2023-04-01,"Karonga",3,"month","incidence",2023-07-01,"point",NA,26.0870341480466
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.01,16.8030785378691
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.025,19.334580549463
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.05,21.5118119370016
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.1,24.0220202884682
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.15,25.7156459459619
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.2,27.0616859295119
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.25,28.2164683817251
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.3,29.2534987138646
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.35,30.2144618650063
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.4,31.1263219226483
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.45,32.0085570812874
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.5,32.8768047347982
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.55,33.745052388309
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.6,34.6272875469482
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.65,35.5391476045902
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.7,36.5001107557319
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.75,37.5371410878714
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.8,38.6919235400846
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.85,40.0379635236346
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.9,41.7315891811283
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.95,44.2417975325949
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.975,46.4190289201335
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"quantile",0.99,48.9505309317274
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.01,10.4663006395801
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.025,13.7044103745735
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.05,16.489363386277
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.1,19.7002358495495
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.15,21.8665962568683
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.2,23.5883508335828
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.25,25.0654629524694
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.3,26.3919552872988
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.35,27.6211481223946
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.4,28.7875319198711
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.45,29.9160217423793
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.5,31.0266197850995
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.55,32.1372178278198
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.6,33.265707650328
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.65,34.4320914478045
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.7,35.6612842829003
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.75,36.9877766177296
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.8,38.4648887366162
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.85,40.1866433133307
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.9,42.3530037206495
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.95,45.563876183922
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.975,48.3488291956255
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"quantile",0.99,51.5869389306189
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.01,6.58816779472815
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.025,10.2046436000718
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.05,13.3150123059258
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.1,16.9010682236673
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.15,19.3205631265288
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.2,21.2435009757739
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.25,22.8932104287935
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.3,24.3747005040191
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.35,25.747521844873
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.4,27.0501950488517
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.45,28.3105464494153
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.5,29.5509154546887
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.55,30.7912844599621
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.6,32.0516358605257
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.65,33.3543090645044
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.7,34.7271304053583
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.75,36.208620480584
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.8,37.8583299336035
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.85,39.7812677828486
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.9,42.2007626857101
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.95,45.7868186034516
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.975,48.8971873093056
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"quantile",0.99,52.5136631146493
"SARIMA",2023-05-01,"Karonga",1,"month","incidence",2023-06-01,"point",NA,32.8768047347982
"SARIMA",2023-05-01,"Karonga",2,"month","incidence",2023-07-01,"point",NA,31.0266197850995
"SARIMA",2023-05-01,"Karonga",3,"month","incidence",2023-08-01,"point",NA,29.5509154546887
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.01,23.0381899863065
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.025,25.6111338623014
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.05,27.8240075394841
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.1,30.3753091682396
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.15,32.0966602648293
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.2,33.4647355484585
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.25,34.6384223260794
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.3,35.6924293266977
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.35,36.6691238912143
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.4,37.5959115217709
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.45,38.4925892799603
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.5,39.375050551062
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.55,40.2575118221636
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.6,41.154189580353
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.65,42.0809772109096
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.7,43.0576717754263
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.75,44.1116787760446
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.8,45.2853655536654
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.85,46.6534408372947
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.9,48.3747919338844
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.95,50.9260935626399
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.975,53.1389672398226
"SARIMA",2023-06-01,"Karonga",1,"month","incidence",2023-07-01,"quantile",0.99,55.7119111158175
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.01,15.5429743098547
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.025,18.8570698138095
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.05,21.7073747787926
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.1,24.9935938588033
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.15,27.2107902707265
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.2,28.9729476923664
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.25,30.4847218546614
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.3,31.8423417757471
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.35,33.1003789584471
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.4,34.294133221105
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.45,35.4491042854321
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.5,36.5857637198869
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.55,37.7224231543416
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.6,38.8773942186687
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.65,40.0711484813267
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.7,41.3291856640266
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.75,42.6868055851123
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.8,44.1985797474073
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.85,45.9607371690473
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.9,48.1779335809704
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.95,51.4641526609811
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.975,54.3144576259642
"SARIMA",2023-06-01,"Karonga",2,"month","incidence",2023-08-01,"quantile",0.99,57.628553129919
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.01,10.6836949416043
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.025,14.4064565848478
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.05,17.6082369748586
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.1,21.2996847100731
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.15,23.790286971835
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.2,25.7697386957848
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.25,27.4679320212103
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.3,28.9929621123135
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.35,30.4061297666375
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.4,31.7470876766247
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.45,33.0444799733169
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.5,34.3213026053048
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.55,35.5981252372928
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.6,36.8955175339849
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.65,38.2364754439722
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.7,39.6496430982961
"SARIMA",2023-06-01,"Karonga",3,"month","incidence",2023-09-01,"quantile",0.75,41.1746731893994
