"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value"
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.6,23.0295863774756
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.65,23.9681193539862
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.7,24.9571917439867
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.75,26.0245563644653
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.8,27.2131174852369
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.85,28.5985306324366
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.9,30.3416967203697
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.95,32.9253314524972
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.975,35.1662492748908
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"quantile",0.99,37.7718005303408
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.01,0
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.025,1.5160974183562
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.05,4.68523379494881
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.1,8.3390450733418
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.15,10.8042541963656
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.2,12.7635242586254
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.25,14.4444035153299
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.3,15.953885037608
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.35,17.3526446257155
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.4,18.6799306898312
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.45,19.9640953174196
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.5,21.2279
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.55,22.4917046825804
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.6,23.7758693101688
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.65,25.1031553742845
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.7,26.501914962392
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.75,28.0113964846701
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.8,29.6922757413746
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.85,31.6515458036344
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.9,34.1167549266582
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.95,37.7705662050512
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.975,40.9397025816438
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"quantile",0.99,44.6245085045593
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.01,0
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.025,0
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.05,0.967354406220597
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.1,5.44234103046515
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.15,8.46159326079629
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.2,10.86119922122
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.25,12.9198474702975
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.3,14.7685772231679
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.35,16.4817008550124
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.4,18.1072876549076
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.45,19.680061696569
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.5,21.2279
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.55,22.775738303431
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.6,24.3485123450924
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.65,25.9740991449876
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.7,27.6872227768321
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.75,29.5359525297026
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.8,31.59460077878
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.85,33.9942067392037
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.9,37.0134589695349
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.95,41.4884455937794
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.975,45.3698291177517
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"quantile",0.99,49.8827762739159
"BASELINE",2023-12-01,"Karonga",1,"month","incidence",2024-01-01,"point",NA,21.2279
"BASELINE",2023-12-01,"Karonga",2,"month","incidence",2024-02-01,"point",NA,21.2279
"BASELINE",2023-12-01,"Karonga",3,"month","incidence",2024-03-01,"point",NA,21.2279
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.01,33.931593539418
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.025,36.9003879645241
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.05,39.4537149521731
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.1,42.3975374439422
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.15,44.3837205033102
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.2,45.9622758356116
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.25,47.3165357534942
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.3,48.5327030149151
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.35,49.6596632277753
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.4,50.7290382641001
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.45,51.7636709875208
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.5,52.7819
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.55,53.8001290124792
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.6,54.8347617358999
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.65,55.9041367722247
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.7,57.0310969850849
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.75,58.2472642465058
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.8,59.6015241643884
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.85,61.1800794966898
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.9,63.1662625560578
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.95,66.1100850478269
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.975,68.6634120354759
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"quantile",0.99,71.632206460582
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.01,26.1235409485557
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.025,30.3220502884384
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.05,33.9329999435449
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.1,38.0961936366237
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.15,40.9050806565376
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.2,43.1374950164346
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.25,45.0527077592825
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.3,46.7726279944981
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.35,48.3663904117798
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.4,49.8787150914136
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.45,51.3419067209502
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.5,52.7819
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.55,54.2218932790498
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.6,55.6850849085864
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.65,57.1974095882202
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.7,58.7911720055019
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.75,60.5110922407175
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.8,62.4263049835654
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.85,64.6587193434624
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.9,67.4676063633763
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.95,71.6308000564551
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.975,75.2417497115616
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"quantile",0.99,79.4402590514443
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.01,20.1322114720281
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.025,25.2743142535391
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.05,29.6968063244839
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.1,34.7956564486921
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.15,38.23582642065
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.2,40.9699644587548
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.25,43.3156114431816
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.3,45.4220749304645
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.35,47.374027277247
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.4,49.2262391725073
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.45,51.0182756166454
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.5,52.7819
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.55,54.5455243833546
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.6,56.3375608274927
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.65,58.189772722753
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.7,60.1417250695355
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.75,62.2481885568184
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.8,64.5938355412452
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.85,67.32797357935
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.9,70.7681435513079
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.95,75.8669936755161
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.975,80.2894857464609
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"quantile",0.99,85.4315885279719
"BASELINE",2024-01-01,"Karonga",1,"month","incidence",2024-02-01,"point",NA,52.7819
"BASELINE",2024-01-01,"Karonga",2,"month","incidence",2024-03-01,"point",NA,52.7819
"BASELINE",2024-01-01,"Karonga",3,"month","incidence",2024-04-01,"point",NA,52.7819
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.01,43.2881557982477
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.025,46.2894470072632
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.05,48.8707230218525
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.1,51.8467689517195
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.15,53.854693011791
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.2,55.4505274022478
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.25,56.8196112134712
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.3,58.0490907892639
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.35,59.1883868453209
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.4,60.2694673905148
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.45,61.3154253292331
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.5,62.3448
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.55,63.3741746707669
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.6,64.4201326094852
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.65,65.5012131546791
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.7,66.6405092107361
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.75,67.8699887865288
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.8,69.2390725977522
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.85,70.834906988209
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.9,72.8428310482805
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.95,75.8188769781475
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.975,78.4001529927368
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"quantile",0.99,81.4014442017523
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.01,35.3946353165633
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.025,39.6391020489841
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.05,43.2895775970447
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.1,47.4983421133078
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.15,50.3379755512762
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.2,52.5948261895616
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.25,54.5310030834192
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.3,56.269749774166
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.35,57.8809577082
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.4,59.4098364772308
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.45,60.8890443798381
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.5,62.3448
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.55,63.8005556201619
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.6,65.2797635227692
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.65,66.8086422918
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.7,68.4198502258341
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.75,70.1585969165808
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.8,72.0947738104384
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.85,74.3516244487238
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.9,77.1912578866922
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.95,81.4000224029553
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.975,85.0504979510159
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"quantile",0.99,89.2949646834367
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.01,29.3377240208021
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.025,34.5361128831268
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.05,39.0070140887544
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.1,44.1616768449426
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.15,47.6395033347264
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.2,50.4035695794633
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.25,52.7748923003223
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.3,54.9044133924634
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.35,56.877732046417
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.4,58.7502184777671
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.45,60.5618707702072
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.5,62.3448
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.55,64.1277292297928
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.6,65.9393815222329
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.65,67.811867953583
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.7,69.7851866075366
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.75,71.9147076996777
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.8,74.2860304205367
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.85,77.0500966652736
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.9,80.5279231550574
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.95,85.6825859112456
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.975,90.1534871168732
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"quantile",0.99,95.3518759791979
"BASELINE",2024-02-01,"Karonga",1,"month","incidence",2024-03-01,"point",NA,62.3448
"BASELINE",2024-02-01,"Karonga",2,"month","incidence",2024-04-01,"point",NA,62.3448
"BASELINE",2024-02-01,"Karonga",3,"month","incidence",2024-05-01,"point",NA,62.3448
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.01,19.4224763565619
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.025,22.6104252269042
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.05,25.3522371277398
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.1,28.5133706531063
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.15,30.6461724351559
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.2,32.3412556803366
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.25,33.7954861716276
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.3,35.1014300976896
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.35,36.3115817697374
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.4,37.4598973655208
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.45,38.5709059937893
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.5,39.6643
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.55,40.7576940062107
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.6,41.8687026344792
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.65,43.0170182302626
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.7,44.2271699023104
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.75,45.5331138283724
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.8,46.9873443196634
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.85,48.6824275648441
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.9,50.8152293468937
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.95,53.9763628722601
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.975,56.7181747730958
"BASELINE",2024-03-01,"Karonga",1,"month","incidence",2024-04-01,"quantile",0.99,59.9061236434381
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.01,11.0380384762854
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.025,15.5464790048756
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.05,19.4239865805133
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.1,23.8945044845587
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.15,26.9107416905869
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.2,29.3079514052728
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.25,31.3645438888729
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.3,33.2114275008087
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.35,34.9228404079471
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.4,36.5468038973885
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.45,38.1180073673993
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.5,39.6643
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.55,41.2105926326007
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.6,42.7817961026115
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.65,44.4057595920529
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.7,46.1171724991913
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.75,47.9640561111271
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.8,50.0206485947272
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.85,52.4178583094131
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.9,55.4340955154413
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.95,59.9046134194867
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.975,63.7821209951244
"BASELINE",2024-03-01,"Karonga",2,"month","incidence",2024-05-01,"quantile",0.99,68.2905615237146
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.01,4.60443301171621
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.025,10.126122427081
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.05,14.8750799441253
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.1,20.3503238195692
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.15,24.0444448685527
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.2,26.9804151722644
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.25,29.4992162690961
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.3,31.7611775008716
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.35,33.8572216817228
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.4,35.8461626367433
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.45,37.7704860285517
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.5,39.6643
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.55,41.5581139714483
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.6,43.4824373632567
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.65,45.4713783182772
"BASELINE",2024-03-01,"Karonga",3,"month","incidence",2024-06-01,"quantile",0.7,47.5674224991284
