"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value"
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.01,0
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.025,0
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.05,0
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.1,0
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.15,0
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.2,2.23627158507965
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.25,4.55492007102843
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.3,6.63713807225448
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.35,8.56662336290546
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.4,10.3975162189553
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.45,12.1689262459339
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.5,13.9122512361804
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.55,15.6555762264269
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.6,17.4269862534055
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.65,19.2578791094553
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.7,21.1873644001063
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.75,23.2695824013324
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.8,25.5882308872811
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.85,28.2908988780385
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.9,31.6914723444828
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.95,36.7316344827187
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.975,41.1032234782054
"T1_SARIMAX",2023-06-01,"Balaka",1,"month","incidence",2023-07-01,"quantile",0.99,46.1861404337835
"T1_SARIMAX",2023-06-01,"Balaka",2,"month","incidence",2023-08-01,"quantile",0.01,0
"T1_SARIMAX",2023-06-01,"Balaka",2,"month","incidence",2023-08-01,"quantile",0.025,0
"T1_SARIMAX",2023-06-01,"Balaka",2,"month","incidence",2023-08-01,"quantile",0.05,0.0828457200103969
"T1_SARIMAX",2023-06-01,"Balaka",2,"month","incidence",2023-08-01,"quantile",0.1,6.20057529325421
"T1_SARIMAX",2023-06-01,"Balaka",2,"month","incidence",2023-08-01,"quantile",0.15,10.3281783923355
"T1_SARIMAX",2023-06-01,"Balaka",2,"month","incidence",2023-08-01,"quantile",0.2,13.6086664878043
