"model","location","horizon","temporal_resolution","target_variable","forecast_date","target_end_date","quantile_coverage_0.01","quantile_coverage_0.025","quantile_coverage_0.05","quantile_coverage_0.1","quantile_coverage_0.15","quantile_coverage_0.2","quantile_coverage_0.25","quantile_coverage_0.3","quantile_coverage_0.35","quantile_coverage_0.4","quantile_coverage_0.45","quantile_coverage_0.5","quantile_coverage_0.55","quantile_coverage_0.6","quantile_coverage_0.65","quantile_coverage_0.7","quantile_coverage_0.75","quantile_coverage_0.8","quantile_coverage_0.85","quantile_coverage_0.9","quantile_coverage_0.95","quantile_coverage_0.975","quantile_coverage_0.99","coverage_10","coverage_20","coverage_30","coverage_40","coverage_50","coverage_60","coverage_70","coverage_80","coverage_90","coverage_95","coverage_98","abs_error","n_interval_scores","exists_interval_score_0","wis","dispersion","overprediction","underprediction","true_value"
"BASELINE","Balaka",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6.0692,12,TRUE,4.0191671507049,3.28462640761992,0,0.734540743084973,16.3181
"BASELINE","Balaka",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5.512,12,TRUE,4.72415337905039,4.2794254446337,0,0.444727934416686,15.7609
"BASELINE","Balaka",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,18.158,12,TRUE,8.63622253357026,4.97535634391935,0,3.66086618965091,28.4069
"BASELINE","Blantyre",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.0629,12,TRUE,1.74107926159221,1.52915113127242,0,0.211928130319785,26.9227
"BASELINE","Blantyre",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0716,12,TRUE,2.20913757311145,2.16254626876362,0,0.0465913043478261,25.9314
"BASELINE","Blantyre",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,9.9554,12,TRUE,5.28422687494637,2.6450386252092,0,2.63918824973717,34.8152
"BASELINE","Chikwawa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,12.4849,12,TRUE,6.85188520410463,2.27315729624277,0,4.57872790786187,40.0569
"BASELINE","Chikwawa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5.0089,12,TRUE,3.79547570072118,3.20383733055528,0,0.591638370165895,32.5809
"BASELINE","Chikwawa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,15.3673,12,TRUE,8.08773948134055,3.89275090976842,0,4.19498857157213,42.9393
"BASELINE","Chiradzulu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.0466,12,TRUE,1.82159936047013,1.63129028914132,0,0.190309071328808,14.0975
"BASELINE","Chiradzulu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0820999999999987,12,TRUE,2.25670852442085,2.25313895920346,0,0.00356956521739125,12.133
"BASELINE","Chiradzulu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,11.5124,12,TRUE,5.93574636717439,2.69224855857142,0,3.24349780860297,23.5633
"BASELINE","Chitipa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,6.8228,12,TRUE,3.5740355826651,1.89287880229297,0,1.68115678037213,16.1438
"BASELINE","Chitipa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,9.3209,12,TRUE,4.75540400080506,2.53475707400342,0,2.22064692680163,18.6419
"BASELINE","Chitipa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,12.061,12,TRUE,6.00260317186414,2.97426720184419,0,3.02833597001995,21.382
"BASELINE","Dedza",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.910499999999999,12,TRUE,2.00935057770094,1.9697636211792,0,0.0395869565217391,33.7046
"BASELINE","Dedza",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,9.1219,12,TRUE,4.91637755287491,2.78566642774077,2.13071112513415,0,23.6722
"BASELINE","Dedza",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,8.9797,12,TRUE,5.12724629913313,3.40785560695574,1.7193906921774,0,23.8144
"BASELINE","Dowa",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.7974,12,TRUE,2.97691500065053,2.76387461432515,0,0.213040386325389,14.3179
"BASELINE","Dowa",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3088,12,TRUE,3.70591621501378,3.6490118671877,0.0569043478260869,0,10.2117
"BASELINE","Dowa",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.7683,12,TRUE,4.34053855167923,4.26365594298358,0,0.0768826086956522,13.2888
"BASELINE","Karonga",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.3364,12,TRUE,1.63622579641121,1.54093895675202,0.095286839659198,0,30.2329
"BASELINE","Karonga",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.6272,12,TRUE,2.63065826586651,2.17921677142775,0,0.451441494438758,35.1965
"BASELINE","Karonga",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,11.2415,12,TRUE,5.96768608179909,2.66898456445667,0,3.29870151734242,42.8108
"BASELINE","Kasungu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5.3008,12,TRUE,3.65935362738026,2.96857045772564,0,0.690783169654619,29.1444
"BASELINE","Kasungu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2671,12,TRUE,4.17186922411222,4.1167779197644,0,0.0550913043478262,25.1107
"BASELINE","Kasungu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,9.4166,12,TRUE,6.1925744477942,4.93887369846387,0,1.25370074933033,33.2602
"BASELINE","Likoma",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6877,12,TRUE,3.1641281927044,3.1342281927044,0.0299,0,18.8184
"BASELINE","Likoma",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,18.9434,12,TRUE,9.81532157908643,4.27439641471023,0,5.5409251643762,38.4495
"BASELINE","Likoma",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5.4392,12,TRUE,5.49285082616583,5.06686287356506,0,0.425987952600771,24.9453
"BASELINE","Lilongwe",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4.8012,12,TRUE,2.84309073636624,2.01179095530885,0.831299781057389,0,12.2533
"BASELINE","Lilongwe",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4.3125,12,TRUE,3.2965705292728,2.80082335911499,0.49574717015781,0,12.742
"BASELINE","Lilongwe",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4.2513,12,TRUE,3.75179530496117,3.3686341655592,0.38316113940197,0,12.8032
"BASELINE","Machinga",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,8.9182,12,TRUE,4.75297169014252,1.98858118515856,2.76439050498397,0,35.2793
"BASELINE","Machinga",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.2469,12,TRUE,2.96112624536943,2.81227848193119,0.148847763438238,0,41.9506
"BASELINE","Machinga",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,5.8324,12,TRUE,4.17947029857273,3.44432364767015,0.735146650902579,0,38.3651
"BASELINE","Mangochi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.329000000000001,12,TRUE,1.56875610488042,1.55445175705434,0.014304347826087,0,13.1859
"BASELINE","Mangochi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,9.2386,12,TRUE,4.86356551783866,2.16603330756613,0,2.69753221027253,22.7535
"BASELINE","Mangochi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,13.3537,12,TRUE,7.08158286450707,2.60665102358763,0,4.47493184091944,26.8686
"BASELINE","Mchinji",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,11.1303,12,TRUE,5.98751657607226,3.34206496167458,2.64545161439768,0,31.8818
"BASELINE","Mchinji",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6.8944,12,TRUE,5.48561759618606,4.7179113679794,0.767706228206659,0,36.1177
"BASELINE","Mchinji",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6.7546,12,TRUE,6.32570179955338,5.741533522306,0.584168277247387,0,36.2575
"BASELINE","Mulanje",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,6.3791,12,TRUE,3.67707896404819,2.49111529516675,1.18596366888144,0,33.7203
"BASELINE","Mulanje",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,7.9059,12,TRUE,4.83017476570165,3.52296903585987,0,1.30720572984178,48.0053
"BASELINE","Mulanje",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2291,12,TRUE,4.36208142041027,4.30864228997548,0.0534391304347827,0,38.8703
"BASELINE","Mwanza",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,9.8929,12,TRUE,6.14857781852702,4.56017342906174,1.58840438946528,0,52.8429
"BASELINE","Mwanza",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,9.1844,12,TRUE,7.44145449459789,6.44238328644269,0.999071208155199,0,53.5514
"BASELINE","Mwanza",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,16.4138,12,TRUE,10.3881494104389,7.85644961097993,2.53169979945899,0,46.322
"BASELINE","Mzimba",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,5.1599,12,TRUE,3.10312184749242,2.22757697890357,0.875544868588854,0,26.9819
"BASELINE","Mzimba",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.448600000000003,12,TRUE,3.16781400681086,3.14830965898478,0.0195043478260871,0,31.6932
"BASELINE","Mzimba",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.724400000000003,12,TRUE,3.87380851705275,3.84231286487884,0.0314956521739132,0,31.4174
"BASELINE","Neno",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6.2757,12,TRUE,6.42058569418433,5.90484272892459,0,0.515742965259739,97.4519
"BASELINE","Neno",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,36.9616,12,TRUE,19.6829817110464,8.35070867092531,0,11.3322730401211,128.1378
"BASELINE","Neno",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.26350000000001,12,TRUE,10.4322038815517,10.2033560554647,0,0.228847826086957,96.4397
"BASELINE","Nkhatabay",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,9.8943,12,TRUE,5.288173874453,2.79767793635596,2.49049593809704,0,56.0882
"BASELINE","Nkhatabay",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.5392,12,TRUE,4.21524122266773,3.95651408074657,0.258727141921157,0,62.4433
"BASELINE","Nkhatabay",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,14.9093,12,TRUE,8.13118022992248,4.84572032898297,0,3.28545990093952,80.8918
"BASELINE","Nkhotakota",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.8201,12,TRUE,3.54266856049897,3.20919647942414,0.333472081074829,0,26.3334
"BASELINE","Nkhotakota",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3378,12,TRUE,4.58251000860356,4.48086653034269,0,0.10164347826087,32.4913
"BASELINE","Nkhotakota",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,14.6879,12,TRUE,8.22895787345312,5.40892298820386,0,2.82003488524926,44.8414
"BASELINE","Nsanje",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.3667,12,TRUE,3.94019625274223,2.15275245850472,0,1.78744379423751,24.0031
"BASELINE","Nsanje",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2594,12,TRUE,27.4158436814298,2.97794199350954,0,24.4379016879203,54.8958
"BASELINE","Nsanje",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,24.8199,12,TRUE,14.066167127505,3.56599216809433,0,10.5001749594106,41.4563
"BASELINE","Ntcheu",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0992000000000033,12,TRUE,2.54935501412136,2.5450419706431,0,0.00431304347826101,32.6537
"BASELINE","Ntcheu",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,14.358,12,TRUE,7.58751005012931,3.5921648700972,0,3.99534518003211,46.9125
"BASELINE","Ntcheu",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,12.1734,12,TRUE,6.81583721350301,4.37080188724782,0,2.4450353262552,44.7279
"BASELINE","Ntchisi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,20.216,12,TRUE,11.2443404712834,3.4173916309829,7.82694884030055,0,25.7251
"BASELINE","Ntchisi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,16.1586,12,TRUE,8.68276951841099,4.82698562371993,3.85578389469106,0,29.7825
"BASELINE","Ntchisi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,18.0741,12,TRUE,9.8436697890647,5.88435342799959,3.9593163610651,0,27.867
"BASELINE","Phalombe",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.7743,12,TRUE,1.49061952998147,1.30708079257176,0.18353873740971,0,20.6263
"BASELINE","Phalombe",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,13.6699,12,TRUE,8.0876734940332,1.84849138397236,0,6.23918211006084,36.0705
"BASELINE","Phalombe",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,16.937,12,TRUE,10.0473482132738,2.26191490475119,0,7.78543330852256,39.3376
"BASELINE","Rumphi",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4.6511,12,TRUE,3.44429854675052,2.89026137839387,0.554037168356646,0,12.517
"BASELINE","Rumphi",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.4554,12,TRUE,4.03859188637133,3.9318353646322,0.10675652173913,0,14.7127
"BASELINE","Rumphi",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.234,12,TRUE,4.93985785791765,4.65007783197485,0.289780025942803,0,12.9341
"BASELINE","Salima",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,15.5874,12,TRUE,8.27881578129986,3.67276738682375,4.60604839447611,0,83.0112
"BASELINE","Salima",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.29570000000001,12,TRUE,5.48801075058461,5.19407744988774,0.293933300696876,0,94.3029
"BASELINE","Salima",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6.48790000000001,12,TRUE,6.88142564561126,6.36141971836071,0.520005927250548,0,92.1107
"BASELINE","Thyolo",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2.8871,12,TRUE,1.75365568864025,1.27437460690192,0.479281081738333,0,7.5405
"BASELINE","Thyolo",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.1427,12,TRUE,2.17272888830228,1.76962047424371,0,0.403108414058574,13.5703
"BASELINE","Thyolo",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.195,12,TRUE,2.17689244404067,2.12493592230154,0,0.0519565217391304,11.6226
"BASELINE","Zomba",1,"month","incidence",2023-03-01,2023-04-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.5585,12,TRUE,2.49112829163998,2.27403345061392,0.217094841026062,0,23.0257
"BASELINE","Zomba",2,"month","incidence",2023-03-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.717,12,TRUE,3.51888692647448,3.19899003180005,0,0.319896894674432,29.3012
"BASELINE","Zomba",3,"month","incidence",2023-03-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3.6283,12,TRUE,4.15074066779151,3.87948032844263,0,0.271260339348883,29.2125
"BASELINE","Balaka",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.557200000000002,12,TRUE,3.58993845821147,3.56571237125495,0.0242260869565218,0,15.7609
"BASELINE","Balaka",2,"month","incidence",2023-04-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,12.0888,12,TRUE,6.77153153769478,4.75246310325236,0,2.01906843444243,28.4069
"BASELINE","Balaka",3,"month","incidence",2023-04-01,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6.4082,12,TRUE,6.07178708325497,5.57021426528206,0,0.501572817972907,22.7263
"BASELINE","Blantyre",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.991299999999999,12,TRUE,1.57197454021559,1.52066078941611,0.0513137507994788,0,25.9314
"BASELINE","Blantyre",2,"month","incidence",2023-04-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.8925,12,TRUE,4.20215418245593,2.15053911216124,0,2.05161507029469,34.8152
"BASELINE","Blantyre",3,"month","incidence",2023-04-01,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.6523,12,TRUE,3.01884010772589,2.63226636679998,0,0.386573740925909,30.575
"BASELINE","Chikwawa",1,"month","incidence",2023-04-01,2023-05-01,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,7.476,12,TRUE,4.03124354974911,2.29283349392491,1.7384100558242,0,32.5809
"BASELINE","Chikwawa",2,"month","incidence",2023-04-01,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.8824,12,TRUE,3.45222873469581,3.24255622337189,0,0.209672511323913,42.9393
